Metric,Value
compression_ratio,3.0952380952380953
average,1.39444
median,1.0
std_dev,0.56275
mode,1.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,614807
