Metric,Value
compression_ratio,7.217142857142857
average,1.52001
median,1.5
std_dev,0.61674
mode,1.5
max,4.0
alpha,35
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,586413
