Metric,Value
compression_ratio,1.1158445440956652
average,1.03242
median,1.0
std_dev,0.17981
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.3
graph_type,unweighted
graph_seed,182013
