Metric,Value
compression_ratio,9.236805555555556
average,1.49739
median,1.5
std_dev,0.62418
mode,1.0
max,4.0
alpha,15
vertex_count,300
edge_probability,0.3
graph_type,unweighted
graph_seed,899697
