Metric,Value
compression_ratio,1.016803102111159
average,1.01576
median,1.0
std_dev,0.12454
mode,1.0
max,2.0
alpha,3
vertex_count,100
edge_probability,0.95
graph_type,unweighted
graph_seed,85125
