Metric,Value
compression_ratio,9.885361552028218
average,1.46482
median,1.0
std_dev,0.5159
mode,1.0
max,3.0
alpha,49
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,920341
