Metric,Value
compression_ratio,1.9550342130987293
average,1.2682
median,1.0
std_dev,0.41989
mode,1.0
max,4.0
alpha,49
vertex_count,200
edge_probability,0.1
graph_type,unweighted
graph_seed,502124
