Metric,Value
compression_ratio,1.0571428571428572
average,1.02895
median,1.0
std_dev,0.13424
mode,1.0
max,2.0
alpha,5
vertex_count,20
edge_probability,0.2
graph_type,unweighted
graph_seed,153722
