Metric,Value
compression_ratio,1.0572884583076665
average,1.05141
median,1.0
std_dev,0.22083
mode,1.0
max,2.0
alpha,3
vertex_count,200
edge_probability,0.95
graph_type,unweighted
graph_seed,473174
