Metric,Value
compression_ratio,1.2954545454545454
average,1.20526
median,1.0
std_dev,0.40389
mode,1.0
max,2.0
alpha,35
vertex_count,20
edge_probability,0.9
graph_type,unweighted
graph_seed,305051
