Metric,Value
compression_ratio,8.52367941712204
average,1.51735
median,1.5
std_dev,0.64285
mode,1.0
max,4.0
alpha,25
vertex_count,250
edge_probability,0.3
graph_type,unweighted
graph_seed,535589
