Metric,Value
compression_ratio,2.1619718309859155
average,1.29347
median,1.0
std_dev,0.4901
mode,1.0
max,3.0
alpha,35
vertex_count,50
edge_probability,0.5
graph_type,unweighted
graph_seed,10397
