Metric,Value
compression_ratio,13.228956228956228
average,1.71051
median,2.0
std_dev,0.54776
mode,2.0
max,4.0
alpha,15
vertex_count,150
edge_probability,0.7
graph_type,unweighted
graph_seed,966856
