Metric,Value
compression_ratio,1.2566844919786095
average,1.11415
median,1.0
std_dev,0.32375
mode,1.0
max,3.0
alpha,25
vertex_count,50
edge_probability,0.2
graph_type,unweighted
graph_seed,910324
