Metric,Value
compression_ratio,9.148038802193167
average,1.62116
median,2.0
std_dev,0.48585
mode,2.0
max,3.0
alpha,49
vertex_count,250
edge_probability,0.7
graph_type,unweighted
graph_seed,137992
