Metric,Value
compression_ratio,3.908979089790898
average,1.54505
median,1.5
std_dev,0.56629
mode,1.5
max,5.0
alpha,15
vertex_count,250
edge_probability,0.1
graph_type,unweighted
graph_seed,454397
