Metric,Value
compression_ratio,11.108637577916296
average,1.593
median,1.5
std_dev,0.67135
mode,1.0
max,4.0
alpha,5
vertex_count,250
edge_probability,0.4
graph_type,unweighted
graph_seed,207066
