Metric,Value
compression_ratio,1.0998116760828625
average,1.02414
median,1.0
std_dev,0.15233
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,719856
