Metric,Value
compression_ratio,3.2324966974900926
average,1.34758
median,1.0
std_dev,0.48195
mode,1.0
max,3.0
alpha,49
vertex_count,100
edge_probability,0.5
graph_type,unweighted
graph_seed,784181
