Metric,Value
compression_ratio,4.139329805996472
average,1.46698
median,1.5
std_dev,0.54002
mode,1.5
max,4.0
alpha,15
vertex_count,250
edge_probability,0.15
graph_type,unweighted
graph_seed,771367
