Metric,Value
compression_ratio,7.31219512195122
average,1.53123
median,1.5
std_dev,0.64659
mode,1.0
max,4.0
alpha,15
vertex_count,150
edge_probability,0.4
graph_type,unweighted
graph_seed,908606
