Metric,Value
compression_ratio,1.048780487804878
average,1.02895
median,1.0
std_dev,0.17904
mode,1.0
max,3.0
alpha,3
vertex_count,20
edge_probability,0.2
graph_type,unweighted
graph_seed,289444
