Metric,Value
compression_ratio,8.176795580110497
average,1.62131
median,2.0
std_dev,0.60576
mode,2.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.6
graph_type,unweighted
graph_seed,115748
