Metric,Value
compression_ratio,1.8552875695732838
average,1.2304
median,1.0
std_dev,0.44267
mode,1.0
max,4.0
alpha,5
vertex_count,100
edge_probability,0.2
graph_type,unweighted
graph_seed,744031
