Metric,Value
compression_ratio,5.196250732278852
average,1.40162
median,1.0
std_dev,0.55564
mode,1.0
max,4.0
alpha,49
vertex_count,300
edge_probability,0.2
graph_type,unweighted
graph_seed,171568
