Metric,Value
compression_ratio,1.0935672514619883
average,1.05782
median,1.0
std_dev,0.24979
mode,1.0
max,5.0
alpha,35
vertex_count,50
edge_probability,0.15
graph_type,unweighted
graph_seed,165337
