Metric,Value
compression_ratio,1.5366379310344827
average,1.19424
median,1.0
std_dev,0.37761
mode,1.0
max,3.0
alpha,7
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,201556
