Metric,Value
compression_ratio,1.0082901554404144
average,1.0032
median,1.0
std_dev,0.04558
mode,1.0
max,3.0
alpha,3
vertex_count,200
edge_probability,0.05
graph_type,unweighted
graph_seed,555069
