Metric,Value
compression_ratio,1.0947288006111535
average,1.02556
median,1.0
std_dev,0.1586
mode,1.0
max,3.0
alpha,3
vertex_count,100
edge_probability,0.3
graph_type,unweighted
graph_seed,576058
