Metric,Value
compression_ratio,20.256787330316744
average,1.76079
median,2.0
std_dev,0.43011
mode,2.0
max,3.0
alpha,25
vertex_count,300
edge_probability,0.8
graph_type,unweighted
graph_seed,72359
