Metric,Value
compression_ratio,1.7270642201834863
average,1.24939
median,1.0
std_dev,0.4479
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,40133
