Metric,Value
compression_ratio,1.0935754189944134
average,1.02154
median,1.0
std_dev,0.14516
mode,1.0
max,2.0
alpha,3
vertex_count,250
edge_probability,0.25
graph_type,unweighted
graph_seed,165100
