Metric,Value
compression_ratio,14.18526955201215
average,1.67806
median,2.0
std_dev,0.61981
mode,2.0
max,3.0
alpha,5
vertex_count,250
edge_probability,0.6
graph_type,unweighted
graph_seed,542397
