Metric,Value
compression_ratio,6.8804945054945055
average,1.51085
median,1.5
std_dev,0.62922
mode,1.0
max,4.0
alpha,15
vertex_count,200
edge_probability,0.25
graph_type,unweighted
graph_seed,71512
