Metric,Value
compression_ratio,1.0247524752475248
average,1.01763
median,1.0
std_dev,0.11069
mode,1.0
max,4.0
alpha,15
vertex_count,100
edge_probability,0.05
graph_type,unweighted
graph_seed,201914
