Metric,Value
compression_ratio,1.0903954802259888
average,1.0449
median,1.0
std_dev,0.2031
mode,1.0
max,3.0
alpha,3
vertex_count,50
edge_probability,0.15
graph_type,unweighted
graph_seed,883961
