Metric,Value
compression_ratio,11.190527065527066
average,1.63847
median,2.0
std_dev,0.48131
mode,2.0
max,3.0
alpha,49
vertex_count,300
edge_probability,0.7
graph_type,unweighted
graph_seed,384509
