Metric,Value
compression_ratio,1.0086206896551724
average,1.00299
median,1.0
std_dev,0.04249
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.1
graph_type,unweighted
graph_seed,213745
