Metric,Value
compression_ratio,1.061624649859944
average,1.01918
median,1.0
std_dev,0.13492
mode,1.0
max,2.0
alpha,3
vertex_count,50
edge_probability,0.3
graph_type,unweighted
graph_seed,473153
