Metric,Value
compression_ratio,11.93262599469496
average,1.57774
median,1.5
std_dev,0.61729
mode,1.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.5
graph_type,unweighted
graph_seed,55788
