Metric,Value
compression_ratio,4.302631578947368
average,1.56898
median,1.5
std_dev,0.66112
mode,1.0
max,3.0
alpha,7
vertex_count,50
edge_probability,0.5
graph_type,unweighted
graph_seed,246807
