Metric,Value
compression_ratio,48.18961625282167
average,1.9699
median,2.0
std_dev,0.32006
mode,2.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.95
graph_type,unweighted
graph_seed,175636
