Metric,Value
compression_ratio,2.822792736380714
average,1.37871
median,1.5
std_dev,0.47061
mode,1.5
max,4.0
alpha,49
vertex_count,300
edge_probability,0.1
graph_type,unweighted
graph_seed,265352
