Metric,Value
compression_ratio,3.7473002159827216
average,1.51434
median,2.0
std_dev,0.5006
mode,2.0
max,3.0
alpha,49
vertex_count,100
edge_probability,0.7
graph_type,unweighted
graph_seed,65481
