Metric,Value
compression_ratio,1.542857142857143
average,1.28421
median,1.0
std_dev,0.51887
mode,1.0
max,4.0
alpha,7
vertex_count,20
edge_probability,0.3
graph_type,unweighted
graph_seed,630391
