Metric,Value
compression_ratio,2.6495412844036696
average,1.31081
median,1.0
std_dev,0.52802
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.3
graph_type,unweighted
graph_seed,341235
