Metric,Value
compression_ratio,10.048816568047338
average,1.50097
median,1.5
std_dev,0.63275
mode,1.0
max,4.0
alpha,35
vertex_count,300
edge_probability,0.3
graph_type,unweighted
graph_seed,194167
