Metric,Value
compression_ratio,14.31868131868132
average,1.84061
median,2.0
std_dev,0.56242
mode,2.0
max,3.0
alpha,7
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,676968
