Metric,Value
compression_ratio,16.875679347826086
average,1.75282
median,2.0
std_dev,0.43531
mode,2.0
max,3.0
alpha,25
vertex_count,250
edge_probability,0.8
graph_type,unweighted
graph_seed,827637
