Metric,Value
compression_ratio,1.0593220338983051
average,1.05558
median,1.0
std_dev,0.23964
mode,1.0
max,4.0
alpha,15
vertex_count,50
edge_probability,0.1
graph_type,unweighted
graph_seed,667458
