Metric,Value
compression_ratio,11.670320635790628
average,1.86814
median,2.0
std_dev,0.33834
mode,2.0
max,2.0
alpha,49
vertex_count,300
edge_probability,0.95
graph_type,unweighted
graph_seed,532714
