Metric,Value
compression_ratio,19.73202614379085
average,1.74551
median,2.0
std_dev,0.6512
mode,2.0
max,3.0
alpha,5
vertex_count,300
edge_probability,0.6
graph_type,unweighted
graph_seed,371455
