Metric,Value
compression_ratio,6.842165898617512
average,1.49389
median,1.5
std_dev,0.62679
mode,1.0
max,4.0
alpha,7
vertex_count,200
edge_probability,0.3
graph_type,unweighted
graph_seed,489707
