Metric,Value
compression_ratio,1.0793357933579335
average,1.01909
median,1.0
std_dev,0.13367
mode,1.0
max,2.0
alpha,3
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,70020
