Metric,Value
compression_ratio,3.0242424242424244
average,1.42163
median,1.0
std_dev,0.59073
mode,1.0
max,3.0
alpha,5
vertex_count,50
edge_probability,0.4
graph_type,unweighted
graph_seed,558119
