Metric,Value
compression_ratio,1.524008350730689
average,1.18791
median,1.0
std_dev,0.38739
mode,1.0
max,4.0
alpha,35
vertex_count,100
edge_probability,0.15
graph_type,unweighted
graph_seed,851107
