Metric,Value
compression_ratio,1.9859154929577465
average,1.36842
median,1.0
std_dev,0.48238
mode,1.0
max,2.0
alpha,15
vertex_count,20
edge_probability,0.8
graph_type,unweighted
graph_seed,768230
