Metric,Value
compression_ratio,3.8157894736842106
average,1.58364
median,2.0
std_dev,0.49296
mode,2.0
max,2.0
alpha,49
vertex_count,100
edge_probability,0.8
graph_type,unweighted
graph_seed,670524
