Metric,Value
compression_ratio,40.647867950481434
average,1.93174
median,2.0
std_dev,0.2728
mode,2.0
max,3.0
alpha,7
vertex_count,250
edge_probability,0.95
graph_type,unweighted
graph_seed,579410
