Metric,Value
compression_ratio,5.826161790017212
average,1.51065
median,1.5
std_dev,0.63793
mode,1.0
max,4.0
alpha,7
vertex_count,150
edge_probability,0.3
graph_type,unweighted
graph_seed,259076
