Metric,Value
compression_ratio,1.1755046700813498
average,1.10425
median,1.0
std_dev,0.30559
mode,1.0
max,2.0
alpha,3
vertex_count,150
edge_probability,0.7
graph_type,unweighted
graph_seed,601681
