Metric,Value
compression_ratio,3.2724867724867726
average,1.43919
median,1.5
std_dev,0.60297
mode,1.0
max,4.0
alpha,7
vertex_count,100
edge_probability,0.25
graph_type,unweighted
graph_seed,717844
