Metric,Value
compression_ratio,6.253093363329584
average,1.45933
median,1.0
std_dev,0.54332
mode,1.0
max,3.0
alpha,35
vertex_count,150
edge_probability,0.5
graph_type,unweighted
graph_seed,696600
