Metric,Value
compression_ratio,2.167630057803468
average,1.34122
median,1.0
std_dev,0.56775
mode,1.0
max,4.0
alpha,15
vertex_count,50
edge_probability,0.3
graph_type,unweighted
graph_seed,553469
